Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Mike Zunino,30,C,3.7,109,375,333,64,72,11,2,33,62,0,0,34,132,.216,.301,.559,.860,136,.365,138,186,7,7,0,1,0,2/H,"AS,MVP-20"
2,Yandy Díaz,29,1B,1.5,134,541,465,62,119,20,1,13,64,1,1,69,85,.256,.353,.387,.740,110,.332,115,180,11,3,0,4,4,35/HD4,
3,Brandon Lowe*,26,2B,4.5,149,615,535,97,132,31,0,39,99,7,1,68,167,.247,.340,.523,.863,140,.366,137,280,2,9,0,3,4,*4H7/9D3,MVP-10
4,Wander Franco#,20,SS,3.4,70,308,281,53,81,18,5,7,39,2,1,24,37,.288,.347,.463,.810,127,.356,132,130,2,2,0,1,0,6/54,ROY-3
5,Joey Wendle*,31,3B,3.6,136,501,460,73,122,31,4,11,54,8,6,28,113,.265,.319,.422,.741,108,.323,110,194,9,10,0,3,4,564H,AS
6,Austin Meadows*,26,LF,1.9,142,591,518,79,121,29,3,27,106,4,3,59,122,.234,.315,.458,.772,115,.331,114,237,4,6,0,8,3,7DH/9,MVP-20
7,Kevin Kiermaier*,31,CF,3.3,122,390,348,54,90,19,7,4,37,9,5,33,99,.259,.328,.388,.716,102,.313,102,135,4,5,0,4,2,*8/HD,
8,Manuel Margot,26,RF,2.7,125,464,421,55,107,18,3,10,57,13,8,37,70,.254,.313,.382,.696,96,.306,98,161,4,1,1,4,2,*978H/D,
9,Nelson Cruz,40,DH,0.4,55,238,217,35,49,8,0,13,36,0,0,16,63,.226,.283,.442,.725,101,.315,103,96,4,2,0,2,4,D/H3,AS
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Randy Arozarena,26,OF,3.9,141,604,529,94,145,32,3,20,69,20,10,56,170,.274,.356,.459,.815,129,.351,129,243,9,14,0,5,4,*79D/H8,ROY-1
11,Jiman Choi*,30,1B,0.9,83,305,258,36,59,14,0,11,45,0,0,45,87,.229,.348,.411,.758,114,.336,117,106,5,2,0,0,0,3H/D,
12,Brett Phillips*,27,OF,2.3,118,292,253,50,52,9,4,13,44,14,3,33,113,.206,.300,.427,.727,103,.320,102,108,3,2,2,2,0,89H7/D1,
13,Francisco Mejia#,25,C,1.5,84,277,250,31,65,15,3,6,35,0,0,17,49,.260,.322,.416,.738,107,.322,107,104,4,7,1,2,0,2/HD13,
