Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Carson Kelly,24,C,1.5,111,365,314,46,77,19,0,18,47,0,0,48,79,.245,.348,.478,.826,112,.347,107,150,11,2,0,1,10,2H/5,
2,Christian Walker,28,1B,2.7,152,603,529,86,137,26,1,29,73,8,1,67,155,.259,.348,.476,.825,111,.354,111,252,11,6,0,1,6,*3H/D,
3,Wilmer Flores,27,2B,0.6,89,285,265,31,84,18,0,9,37,0,0,15,31,.317,.361,.487,.848,118,.365,121,129,9,4,0,1,0,4H3,
4,Nick Ahmed,29,SS,4.0,158,625,556,79,141,33,6,19,82,8,2,52,113,.254,.316,.437,.753,93,.332,96,243,15,4,1,12,2,*6/H,GG
5,Eduardo Escobar#,30,3B,3.7,158,699,636,94,171,29,10,35,118,5,1,50,130,.269,.320,.511,.831,111,.352,110,325,8,3,0,10,3,*54/HD,
6,David Peralta*,31,LF,1.8,99,423,382,48,105,29,3,12,57,0,0,35,87,.275,.343,.461,.804,106,.346,107,176,9,5,0,1,3,7/HD,GG
7,Ketel Marte#,25,CF,6.9,144,628,569,97,187,36,9,32,92,10,2,53,86,.329,.389,.592,.981,149,.413,154,337,7,4,0,2,2,846/H,"AS,MVP-4"
8,Adam Jones,33,RF,-0.7,137,528,485,66,126,25,1,16,67,2,1,31,101,.260,.313,.414,.728,87,.319,88,201,15,8,0,3,2,*9H/8,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
9,Jarrod Dyson*,34,OF,1.5,130,452,400,65,92,11,2,7,27,30,4,47,86,.230,.313,.320,.633,66,.292,61,128,1,2,1,2,0,*89H7,
10,Tim Locastro,26,LF,0.8,91,250,212,38,53,12,2,1,17,17,0,14,44,.250,.357,.340,.697,84,.334,87,72,1,22,1,1,0,7H98,
11,Jake Lamb*,28,CI,-0.1,78,226,187,26,36,8,2,6,30,1,0,32,55,.193,.323,.353,.676,76,.308,79,66,4,5,0,2,1,53H/D,
12,Ildemaro Vargas#,27,2B,0.6,92,211,201,25,54,9,1,6,24,1,0,9,24,.269,.299,.413,.712,82,.312,82,83,6,0,0,1,0,4H5/679,
13,Alex Avila*,32,C,1.2,63,201,164,22,34,8,0,9,24,1,0,36,68,.207,.353,.421,.774,100,.331,95,69,8,1,0,0,7,2/H1,
14,Josh Rojas*,25,LF,0.0,41,157,138,17,30,7,0,2,16,4,2,18,41,.217,.312,.312,.624,64,.287,65,43,3,1,0,0,0,7/9H4,
15,Kevin Cron,26,1B,0.1,39,78,71,12,15,4,0,6,16,0,1,4,28,.211,.269,.521,.790,98,.328,99,37,2,2,0,1,0,H3/D5,
16,Blake Swihart#,27,OF,-1.0,31,70,66,9,9,0,0,3,9,0,0,4,29,.136,.186,.273,.458,17,.198,0,18,2,0,0,0,0,H7/93,
17,John Ryan Murphy,28,C,0.2,25,69,62,9,11,3,0,4,7,0,0,6,28,.177,.250,.419,.669,69,.280,59,26,0,0,1,0,0,2/H1,
18,Caleb Joseph,33,C,0.0,20,41,38,5,8,2,0,0,3,0,0,1,10,.211,.250,.263,.513,34,.272,52,10,0,1,1,0,0,2/H1,
19,Abraham Almonte#,30,OF,0.5,17,38,31,11,9,3,1,1,4,0,0,7,8,.290,.421,.548,.969,149,.407,150,17,1,0,0,0,0,/9H8,
20,Domingo Leyba#,23,IF,0.2,21,30,25,6,7,2,1,0,5,0,0,4,9,.280,.367,.440,.807,109,.343,105,11,0,0,0,1,0,H/465,
21,Yasmany Tomás,28,DH,-0.2,4,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-142,0,1,0,0,0,0,/HD,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
22,Robbie Ray*,27,P,-0.6,31,60,55,1,4,0,0,0,3,0,0,0,28,.073,.073,.073,.145,-62,.063,-114,4,2,0,5,0,0,1/H,
23,Merrill Kelly,30,P,-0.6,30,60,52,3,1,0,0,0,2,0,0,2,25,.019,.056,.019,.075,-79,.042,-135,1,2,0,6,0,0,1,
24,Zack Greinke,35,P,0.9,24,54,48,7,13,4,1,3,8,1,0,2,11,.271,.300,.583,.883,121,.364,118,28,2,0,4,0,0,1/H,"AS,GG,SS"
25,Alex Young*,25,P,-0.3,16,25,25,1,1,0,0,0,0,0,0,0,18,.040,.040,.040,.080,-79,.032,-119,1,0,0,0,0,0,1,
26,Taylor Clarke,26,P,0.3,21,25,24,2,6,0,0,1,2,0,0,0,10,.250,.250,.375,.625,59,.254,39,9,0,0,1,0,0,1,
27,Mike Leake,31,P,-0.2,10,22,20,0,1,0,0,0,1,0,0,0,11,.050,.050,.050,.100,-74,.044,-130,1,0,0,2,0,0,1,GG
28,Zack Godley,29,P,0.1,23,22,18,3,3,0,0,0,2,0,0,3,9,.167,.286,.167,.452,23,.226,17,3,0,0,1,0,0,1,
29,Luke Weaver,25,P,0.0,13,21,19,2,2,0,0,1,4,0,0,0,11,.105,.100,.263,.363,-11,.142,-46,5,0,0,1,1,0,1/H,
30,Zac Gallen,23,P,-0.1,8,13,9,1,1,0,0,0,1,0,0,0,3,.111,.111,.111,.222,-42,.088,-158,1,0,0,4,0,0,/1,
31,Jon Duplantier*,24,P,0.0,15,8,8,1,1,0,0,0,0,0,0,0,5,.125,.125,.125,.250,-34,.099,-71,1,0,0,0,0,0,1,
32,Matt Andriese,29,P,-0.1,51,6,6,0,0,0,0,0,0,0,0,0,3,.000,.000,.000,.000,-100,.000,-142,0,0,0,0,0,0,1,
