Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos.1,Awards
1,Gary Sánchez,25,C,1.1,89,374,323,51,60,17,0,18,53,1,0,46,94,.186,.291,.406,.697,89,.308,88,131,10,3,0,2,0,2D/H,
2,Greg Bird*,25,1B,0.1,82,311,272,23,54,16,1,11,38,0,0,30,78,.199,.286,.386,.672,82,.289,74,105,4,5,0,4,1,3/HD,
3,Gleyber Torres,21,2B,3.6,123,484,431,54,117,16,1,24,77,6,2,42,122,.271,.340,.480,.820,122,.353,120,207,8,5,1,5,3,*46/H,"AS,ROY-3"
4,Didi Gregorius*,28,SS,4.9,134,569,504,89,135,23,5,27,86,10,6,48,69,.268,.335,.494,.829,124,.360,126,249,8,7,1,9,3,*6/H,MVP-20
5,Miguel Andujar,23,3B,2.9,149,606,573,83,170,47,2,27,92,2,1,25,97,.297,.328,.527,.855,130,.371,134,302,9,4,0,4,2,*5D/H,ROY-2
6,Brett Gardner*,34,LF,3.3,140,609,530,95,125,20,7,12,45,16,2,65,107,.236,.322,.368,.690,89,.317,91,195,6,5,4,5,0,*78/H,
7,Aaron Hicks#,28,CF,4.4,137,581,480,90,119,18,3,27,79,11,2,90,111,.248,.366,.467,.833,127,.366,128,224,1,3,2,6,1,*8/HD,MVP-22
8,Aaron Judge,26,RF,5.9,112,498,413,77,115,22,0,27,67,6,3,76,152,.278,.392,.528,.919,150,.396,152,218,10,4,0,5,3,9D/H8,"AS,MVP-12"
9,Giancarlo Stanton,28,DH,4.4,158,705,617,102,164,34,1,38,100,5,0,70,211,.266,.343,.509,.852,130,.363,127,314,17,8,0,10,5,D97/H,MVP-19
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
10,Neil Walker#,32,IF,-0.1,113,398,347,48,76,12,1,11,46,0,0,42,87,.219,.309,.354,.664,82,.297,80,123,3,5,0,4,3,3459H/D7,
11,Austin Romine,29,C,1.3,77,265,242,30,59,12,0,10,42,1,0,17,67,.244,.295,.417,.713,93,.316,93,101,10,2,1,3,0,2/H,
12,Luke Voit,27,1B,1.3,39,148,132,28,44,5,0,14,33,0,0,15,39,.333,.405,.689,1.095,193,.467,203,91,3,1,0,0,0,3/DH9,
13,Tyler Austin,26,1B,0.3,34,132,121,16,27,6,0,8,23,1,1,8,53,.223,.280,.471,.751,101,.315,95,57,2,2,0,1,0,3/D,
14,Andrew McCutchen,31,OF,0.9,25,114,87,18,22,2,1,5,10,1,3,22,22,.253,.421,.471,.892,145,.381,149,41,1,4,0,1,0,97/D,
15,Ronald Torreyes,25,IF,0.2,41,102,100,9,28,7,1,0,7,0,0,2,16,.280,.294,.370,.664,81,.303,85,37,3,0,0,0,0,45/6H,
16,Kyle Higashioka,28,C,-0.2,29,79,72,6,12,2,0,3,6,0,0,6,16,.167,.241,.319,.560,52,.248,45,23,2,1,0,0,0,2/HD,
17,Tyler Wade*,23,2B,-0.1,36,70,66,8,11,4,0,1,5,1,0,4,23,.167,.214,.273,.487,33,.216,20,18,1,0,0,0,0,4H/96578,
18,Brandon Drury,25,IF,-0.3,18,57,51,2,9,2,0,1,7,0,0,5,12,.176,.263,.275,.538,48,.262,55,14,4,1,0,0,0,/54H3D,
19,Shane Robinson,33,OF,0.1,25,54,49,8,7,1,0,1,2,1,0,4,6,.143,.208,.224,.432,19,.202,8,11,2,0,1,0,0,9/7H8D,
20,Clint Frazier,23,OF,0.1,15,41,34,9,9,3,0,0,1,0,0,5,13,.265,.390,.353,.743,107,.341,112,12,3,2,0,0,0,/7H8D,
21,Adeiny Hechavarría,29,IF,0.0,18,37,36,3,7,0,0,2,2,1,0,1,10,.194,.216,.361,.577,55,.246,39,13,0,0,0,0,0,6/5,
22,Jace Peterson*,28,OF,-0.1,3,11,10,0,3,0,0,0,0,0,1,1,3,.300,.364,.300,.664,86,.253,81,3,0,0,0,0,0,/79,
23,Billy McKinney*,23,LF,-0.1,2,4,4,0,1,0,0,0,0,0,0,0,1,.250,.250,.250,.500,38,.200,11,1,0,0,0,0,0,/7,
Rk,Player,Age,Pos,WAR,G,PA,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,BA,OBP,SLG,OPS,OPS+,rOBA,Rbat+,TB,GIDP,HBP,SH,SF,IBB,Pos,Awards
24,Masahiro Tanaka,29,P,0.0,3,6,6,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.149,-26,0,0,0,0,0,0,1,
25,Luis Severino,24,P,-0.1,2,5,5,0,0,0,0,0,0,0,0,0,4,.000,.000,.000,.000,-100,.000,-134,0,0,0,0,0,0,1,"AS,CYA-9"
26,Jonathan Loáisiga,23,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,/1,
27,Lance Lynn#,31,P,0.0,1,2,2,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,
28,Sonny Gray,28,P,0.0,1,2,2,1,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-135,0,0,0,0,0,0,1,
29,Domingo Germán,25,P,0.0,2,2,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,57,.347,117,0,0,0,0,0,0,1,
30,Giovanny Gallegos,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,/1,
31,Luis Cessa,26,P,0.0,1,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
32,Dellin Betances,30,P,0.0,5,1,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-100,.000,-125,0,0,0,0,0,0,1,
33,Adam Warren,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
34,Chance Adams,23,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
35,Chasen Shreve*,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
36,David Robertson,33,P,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
37,Tommy Kahnle,28,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
38,Jonathan Holder,25,P,0.0,6,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
39,David Hale,30,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,/1,
40,Chad Green*,27,P,0.0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
41,A.J. Cole,26,P,0.0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
42,Aroldis Chapman*,30,P,0.0,7,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,AS
43,Zack Britton*,30,P,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,1,
